,Player,Nation,Pos,Squad,Comp,Age,Born,PrgDist,Cmp.2,Att.2,Att.3,Att,TotDist,Ground,Cmp,KP,Live,GCA90,Prog,Crs,xA,PPA,Cluster_new
1956,Riccardo Orsolini\Riccardo-Orsolini,it ITA,FW,Bologna,it Serie A,23.0,1997.0,0.452241112828439,0.28609865470852014,0.33735408560311286,0.43173652694610787,0.32320441988950277,0.25900414937759336,0.27876106194690264,0.25438596491228066,0.4219178082191781,0.30543318649045526,0.3898305084745763,0.3446447507953341,0.3663366336633664,0.23529411764705882,0.23529411764705885,5
1985,Rodrigo Palacio\Rodrigo-Palacio,ar ARG,FW,Bologna,it Serie A,38.0,1982.0,0.20865533230293662,0.29641255605381167,0.3140077821011673,0.19341317365269461,0.2955801104972376,0.23029045643153526,0.29646017699115046,0.284688995215311,0.35342465753424657,0.2980910425844347,0.4915254237288135,0.21845174973488868,0.398019801980198,0.29411764705882354,0.23529411764705885,5
2027,Pedro\Pedro,es ESP,FW,Roma,it Serie A,33.0,1987.0,0.35765069551777434,0.42017937219730944,0.4035019455252919,0.2892215568862276,0.32320441988950277,0.3123651452282158,0.3778761061946903,0.32456140350877194,0.4328767123287672,0.3480176211453745,0.38135593220338987,0.34252386002120894,0.32475247524752476,0.29411764705882354,0.3681917211328976,5
2044,Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Arsenal,eng Premier League,25.0,1995.0,0.2,0.3331838565022422,0.32178988326848246,0.16766467065868262,0.3259668508287292,0.22572614107883818,0.4008849557522124,0.3118022328548644,0.16712328767123288,0.34067547723935393,0.42372881355932207,0.19406150583244963,0.38415841584158417,0.09803921568627451,0.2047930283224401,5
2054,Roberto Pereyra\Roberto-Pereyra,ar ARG,FW,Udinese,it Serie A,29.0,1991.0,0.3369397217928903,0.4470852017937219,0.39571984435797664,0.21257485029940124,0.34944751381215466,0.3272199170124481,0.3884955752212389,0.386762360446571,0.36986301369863017,0.3715124816446403,0.288135593220339,0.3107104984093319,0.21386138613861388,0.19607843137254902,0.28104575163398693,5
2055,Ayoze Pérez\Ayoze-Perez,es ESP,FW,Leicester City,eng Premier League,27.0,1993.0,0.24513137557959813,0.23452914798206279,0.24241245136186773,0.14550898203592816,0.27486187845303867,0.18813278008298753,0.3247787610619469,0.2719298245614035,0.4246575342465754,0.29221732745961826,0.3474576271186441,0.3457051961823966,0.24158415841584158,0.1764705882352941,0.3965141612200436,5
2106,Alassane Pléa\Alassane-Plea,fr FRA,FW,M'Gladbach,de Bundesliga,27.0,1993.0,0.2667697063369397,0.2834080717488789,0.2906614785992218,0.24071856287425147,0.2790055248618784,0.2375103734439834,0.3,0.25757575757575757,0.36986301369863017,0.29368575624082227,0.2966101694915254,0.3244962884411453,0.3663366336633664,0.39215686274509803,0.4030501089324619,5
2109,Daniel Podence\Daniel-Podence,pt POR,FW,Wolves,eng Premier League,24.0,1995.0,0.3372488408037094,0.30672645739910315,0.32568093385214014,0.28203592814371264,0.28453038674033143,0.2745228215767635,0.28053097345132744,0.2719298245614035,0.33972602739726027,0.30396475770925113,0.3220338983050848,0.33722163308589603,0.299009900990099,0.19607843137254902,0.2483660130718954,5
2114,Matteo Politano\Matteo-Politano,it ITA,FW,Napoli,it Serie A,26.0,1993.0,0.36352395672333854,0.384304932735426,0.3801556420233463,0.35269461077844316,0.37292817679558005,0.3133609958506224,0.40973451327433624,0.35326953748006373,0.4794520547945206,0.3582966226138033,0.516949152542373,0.30328738069989397,0.41980198019801984,0.29411764705882354,0.28758169934640526,5
2131,Nicolas de Préville\Nicolas-de-Preville,fr FRA,FW,Bordeaux,fr Ligue 1,29.0,1991.0,0.3749613601236476,0.2928251121076233,0.3334630350194553,0.36287425149700603,0.3135359116022099,0.28597510373443985,0.315929203539823,0.2799043062200957,0.44383561643835623,0.2878120411160059,0.3305084745762712,0.2725344644750795,0.3544554455445545,0.39215686274509803,0.19389978213507625,5
2140,Christian Pulisic\Christian-Pulisic,us USA,FW,Chelsea,eng Premier League,21.0,1998.0,0.24296754250386396,0.3201793721973094,0.32178988326848246,0.11077844311377247,0.3038674033149171,0.24165975103734438,0.37079646017699114,0.31658692185007975,0.36986301369863017,0.33333333333333337,0.3474576271186441,0.32131495227995754,0.3188118811881188,0.29411764705882354,0.4509803921568627,5
2175,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,eng Premier League,22.0,1997.0,0.2513137557959814,0.37982062780269055,0.3568093385214008,0.2095808383233533,0.3356353591160221,0.28813278008298754,0.42389380530973453,0.3500797448165869,0.34794520547945207,0.36563876651982385,0.46610169491525427,0.2725344644750795,0.2633663366336634,0.21568627450980393,0.3769063180827887,5
2184,Nathan Redmond\Nathan-Redmond,eng ENG,FW,Southampton,eng Premier League,26.0,1994.0,0.32086553323029365,0.4067264573991031,0.43073929961089497,0.20718562874251498,0.3411602209944751,0.283402489626556,0.37079646017699114,0.32615629984051037,0.4109589041095891,0.35095447870778274,0.17796610169491525,0.3647932131495228,0.34851485148514855,0.33333333333333337,0.3507625272331155,5
2199,Elvis Rexhbeçaj\Elvis-Rexhbecaj,de GER,FW,Köln,de Bundesliga,22.0,1997.0,0.3829984544049459,0.24304932735426008,0.25564202334630354,0.4467065868263474,0.24723756906077343,0.19883817427385894,0.22566371681415928,0.18740031897926634,0.34794520547945207,0.23494860499265788,0.16949152542372883,0.21845174973488868,0.2712871287128713,0.21568627450980393,0.1503267973856209,5
2201,Gio Reyna\Gio-Reyna,us USA,FW,Dortmund,de Bundesliga,17.0,2002.0,0.29768160741885624,0.42466367713004477,0.4035019455252919,0.2377245508982036,0.41712707182320435,0.33452282157676344,0.4929203539823009,0.41706539074960125,0.4246575342465754,0.4229074889867842,0.3898305084745763,0.23860021208907742,0.297029702970297,0.39215686274509803,0.30718954248366015,5
2204,Franck Ribéry\Franck-Ribery,fr FRA,FW,Fiorentina,it Serie A,37.0,1983.0,0.3168469860896445,0.4470852017937219,0.39571984435797664,0.22934131736526944,0.3259668508287292,0.3487136929460581,0.42389380530973453,0.3755980861244019,0.35616438356164387,0.35389133627019087,0.45762711864406785,0.3669141039236479,0.20792079207920794,0.37254901960784315,0.31808278867102396,5
2221,Renaud Ripart\Renaud-Ripart,fr FRA,FW,Nîmes,fr Ligue 1,27.0,1993.0,0.3276661514683153,0.289237668161435,0.33735408560311286,0.28742514970059885,0.29696132596685076,0.23842323651452282,0.26814159292035394,0.2464114832535885,0.11232876712328767,0.29221732745961826,0.07627118644067797,0.2428419936373277,0.25742574257425743,0.0784313725490196,0.13507625272331156,5
2255,Rodrygo\Rodrygo,br BRA,FW,Real Madrid,es La Liga,19.0,2001.0,0.3094281298299845,0.32825112107623317,0.30622568093385216,0.11976047904191617,0.3411602209944751,0.244896265560166,0.4079646017699115,0.35805422647527907,0.4273972602739726,0.3729809104258444,0.6949152542372882,0.30858960763520676,0.27326732673267323,0.5490196078431373,0.33986928104575165,5
2262,Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,Juventus,it Serie A,35.0,1985.0,0.22905718701700153,0.3210762331838565,0.3140077821011673,0.13892215568862276,0.29143646408839774,0.2292116182572614,0.3566371681415929,0.29744816586921846,0.26301369863013696,0.3069016152716594,0.4322033898305085,0.23435843054082714,0.3306930693069307,0.1764705882352941,0.224400871459695,5
2281,Aitor Ruibal\Aitor-Ruibal,es ESP,FW,Betis,es La Liga,24.0,1996.0,0.3239567233384853,0.26950672645739915,0.2673151750972763,0.13353293413173653,0.24861878453038672,0.18398340248962655,0.3247787610619469,0.2448165869218501,0.35616438356164387,0.276064610866373,0.1440677966101695,0.264050901378579,0.25742574257425743,0.27450980392156865,0.2701525054466231,5
2299,Alexis Saelemaekers\Alexis-Saelemaekers,be BEL,FW,Milan,it Serie A,21.0,1999.0,0.29860896445131374,0.352914798206278,0.34513618677042807,0.1479041916167665,0.356353591160221,0.26066390041493775,0.4345132743362832,0.36602870813397126,0.3780821917808219,0.38913362701908955,0.3050847457627119,0.256627783669141,0.3623762376237624,0.2549019607843137,0.2047930283224401,5
2309,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,eng Premier League,28.0,1992.0,0.29891808346213294,0.352914798206278,0.3334630350194553,0.14610778443113773,0.3301104972375691,0.27593360995850624,0.42389380530973453,0.35964912280701755,0.4328767123287672,0.3597650513950073,0.3474576271186441,0.383881230116649,0.2712871287128713,0.3529411764705882,0.4705882352941177,5
2343,Nicola Sansone\Nicola-Sansone,it ITA,FW,Bologna,it Serie A,28.0,1991.0,0.4516228748068007,0.40224215246636763,0.39182879377431906,0.3119760479041917,0.37292817679558005,0.31892116182572616,0.42035398230088494,0.3628389154704944,0.589041095890411,0.3582966226138033,0.19491525423728814,0.3170731707317073,0.3346534653465347,0.3529411764705882,0.23529411764705885,5
2375,Romano Schmid\Romano-Schmid,at AUT,FW,Werder Bremen,de Bundesliga,20.0,2000.0,0.37619783616692426,0.332286995515695,0.36848249027237356,0.17724550898203592,0.30801104972375687,0.2078008298755187,0.32831858407079645,0.2751196172248804,0.27123287671232876,0.3348017621145375,0.45762711864406785,0.44432661717921534,0.2277227722772277,0.1568627450980392,0.23311546840958608,5
2457,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,FW,Arsenal,eng Premier League,20.0,2000.0,0.29489953632148375,0.5681614349775785,0.49688715953307394,0.12095808383233533,0.4350828729281767,0.3768464730290456,0.5778761061946902,0.4936204146730463,0.4109589041095891,0.47136563876651977,0.3728813559322034,0.23753976670201482,0.23564356435643563,0.37254901960784315,0.19172113289760348,5
2476,Florian Sotoca\Florian-Sotoca,fr FRA,FW,Lens,fr Ligue 1,29.0,1990.0,0.21360123647604326,0.29596412556053814,0.3140077821011673,0.2748502994011976,0.28314917127071815,0.24863070539419088,0.24867256637168142,0.24960127591706535,0.24657534246575344,0.2995594713656388,0.22033898305084748,0.2873806998939555,0.3326732673267327,0.2549019607843137,0.2113289760348584,5
2498,Renato Steffen\Renato-Steffen,ch SUI,FW,Wolfsburg,de Bundesliga,28.0,1991.0,0.3384853168469861,0.3618834080717489,0.3996108949416342,0.2982035928143713,0.3342541436464088,0.28157676348547717,0.29823008849557525,0.30063795853269537,0.2986301369863014,0.3494860499265786,0.3898305084745763,0.3117709437963945,0.4099009900990099,0.27450980392156865,0.27450980392156865,5
2503,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,eng Premier League,25.0,1994.0,0.21391035548686246,0.3098654708520179,0.2595330739299611,0.07724550898203593,0.361878453038674,0.2612448132780083,0.5035398230088496,0.4043062200956938,0.36986301369863017,0.3950073421439061,0.4491525423728814,0.19194061505832452,0.2396039603960396,0.33333333333333337,0.224400871459695,5
2556,Cristian Tello\Cristian-Tello,es ESP,FW,Betis,es La Liga,28.0,1991.0,0.3369397217928903,0.3663677130044844,0.3801556420233463,0.20179640718562875,0.29005524861878446,0.2674688796680498,0.3495575221238938,0.29585326953748003,0.40273972602739727,0.31424375917767994,0.2966101694915254,0.28525980911983034,0.37425742574257426,0.37254901960784315,0.32026143790849676,5
2569,Sada Thioub\Sada-Thioub,sn SEN,FW,Angers,fr Ligue 1,25.0,1995.0,0.41854714064914994,0.4112107623318386,0.34902723735408564,0.24491017964071857,0.4046961325966851,0.3572614107883818,0.4929203539823009,0.43460925039872406,0.4109589041095891,0.4375917767988253,0.17796610169491525,0.3679745493107105,0.25544554455445545,0.29411764705882354,0.32679738562091504,5
2585,Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FW,Lyon,fr Ligue 1,27.0,1992.0,0.23183925811437403,0.3112107623318386,0.3178988326848249,0.13652694610778443,0.24861878453038672,0.21020746887966807,0.3017699115044248,0.25438596491228066,0.3780821917808219,0.2775330396475771,0.38135593220338987,0.28101802757158006,0.3227722772277228,0.39215686274509803,0.2788671023965142,5
2631,Leandro Trossard\Leandro-Trossard,be BEL,FW,Brighton,eng Premier League,25.0,1994.0,0.4095826893353941,0.42466367713004477,0.4151750972762646,0.33233532934131743,0.3259668508287292,0.329045643153527,0.30707964601769916,0.30701754385964913,0.4356164383561644,0.3348017621145375,0.3220338983050848,0.4125132555673383,0.4376237623762376,0.29411764705882354,0.4814814814814815,5
2651,Mark Uth\Mark-Uth,de GER,FW,Schalke 04,de Bundesliga,28.0,1991.0,0.3097372488408037,0.252914798206278,0.25330739299610894,0.4832335329341318,0.2693370165745856,0.28224066390041497,0.23805309734513272,0.2527910685805423,0.3643835616438356,0.23641703377386195,0.2033898305084746,0.23329798515376457,0.2376237623762376,0.13725490196078433,0.13071895424836602,5
2663,Ruben Vargas\Ruben-Vargas,ch SUI,FW,Augsburg,de Bundesliga,21.0,1998.0,0.2287480680061824,0.3403587443946189,0.32568093385214014,0.19880239520958085,0.22790055248618782,0.22564315352697098,0.23982300884955754,0.22886762360446572,0.3835616438356164,0.24669603524229078,0.1440677966101695,0.23753976670201482,0.17623762376237626,0.29411764705882354,0.22004357298474947,5
2697,Toni Villa\Toni-Villa,es ESP,FW,Valladolid,es La Liga,25.0,1995.0,0.4652241112828439,0.3112107623318386,0.32178988326848246,0.27604790419161673,0.30939226519337015,0.26672199170124483,0.3230088495575221,0.29106858054226475,0.3041095890410959,0.3215859030837005,0.23728813559322037,0.4591728525980912,0.43960396039603966,0.23529411764705882,0.3224400871459695,5
2762,Hannes Wolf\Hannes-Wolf,at AUT,FW,M'Gladbach,de Bundesliga,21.0,1999.0,0.24976816074188563,0.27668161434977584,0.28677042801556424,0.12754491017964073,0.31629834254143646,0.21302904564315353,0.3973451327433628,0.30701754385964913,0.3041095890410959,0.35242290748898675,0.44067796610169496,0.27783669141039236,0.06534653465346535,0.3529411764705882,0.18518518518518517,5
2807,Mehdi Zerkane\Mehdi-Zerkane,dz ALG,FW,Bordeaux,fr Ligue 1,21.0,1999.0,0.3718701700154559,0.4515695067264574,0.4268482490272374,0.13892215568862276,0.4046961325966851,0.33999999999999997,0.48407079646017703,0.44098883572567776,0.2684931506849315,0.4419970631424376,0.2542372881355932,0.19936373276776245,0.12079207920792079,0.1568627450980392,0.08278867102396514,5
